trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
14	13	535	6	25	0.684210526315789	0.342105263157895	0.0535405872193437	0.837581476797353	gbm.id3.cv3.top5
14	12	536	5	26	0.705882352941177	0.315789473684211	0.0535405872193437	0.839964977137854	gbm.id4.cv3.top5
15	13	525	9	32	0.590909090909091	0.288888888888889	0.0708117443868739	0.834165626300458	gbm.id1.cv3
15	12	524	10	33	0.545454545454545	0.266666666666667	0.07426597582038	0.844923012900539	gbm.id2.cv3
15	11	526	8	34	0.578947368421053	0.244444444444444	0.072538860103627	0.846504369538076	gbm.id3.cv3
15	8	529	5	37	0.615384615384615	0.177777777777778	0.072538860103627	0.849563046192258	gbm.id4.cv3
15	11	526	8	34	0.578947368421053	0.244444444444444	0.072538860103627	0.842322097378277	gbm.id1.cv3.top5
15	11	525	9	34	0.55	0.244444444444444	0.07426597582038	0.841240116521015	gbm.id2.cv3.top5
15	11	525	9	34	0.55	0.244444444444444	0.07426597582038	0.838202247191009	gbm.id3.cv3.top5
15	11	525	9	34	0.55	0.244444444444444	0.07426597582038	0.834186433624635	gbm.id4.cv3.top5
16	13	530	7	29	0.65	0.30952380952381	0.0621761658031088	0.840759953888445	gbm.id1.cv3
16	13	532	5	29	0.722222222222222	0.30952380952381	0.0587219343696027	0.85745322337501	gbm.id2.cv3
16	13	532	5	29	0.722222222222222	0.30952380952381	0.0587219343696027	0.84583665868582	gbm.id3.cv3
16	14	534	3	28	0.823529411764706	0.333333333333333	0.0535405872193437	0.839762348142236	gbm.id4.cv3
16	14	530	7	28	0.666666666666667	0.333333333333333	0.0604490500863558	0.855236321716769	gbm.id1.cv3.top5
16	13	532	5	29	0.722222222222222	0.30952380952381	0.0587219343696027	0.848230912476722	gbm.id2.cv3.top5
16	14	532	5	28	0.736842105263158	0.333333333333333	0.0569948186528497	0.842954686530105	gbm.id3.cv3.top5
16	13	532	5	29	0.722222222222222	0.30952380952381	0.0587219343696027	0.845038574088852	gbm.id4.cv3.top5
17	14	529	6	30	0.7	0.318181818181818	0.0621761658031088	0.863530161427358	gbm.id1.cv3
17	16	528	7	28	0.695652173913043	0.363636363636364	0.0604490500863558	0.860344095157179	gbm.id2.cv3
17	16	529	6	28	0.727272727272727	0.363636363636364	0.0587219343696027	0.853653355989804	gbm.id3.cv3
17	10	531	4	34	0.714285714285714	0.227272727272727	0.0656303972366149	0.867587085811384	gbm.id4.cv3
17	16	527	8	28	0.666666666666667	0.363636363636364	0.0621761658031088	0.857965165675445	gbm.id1.cv3.top5
17	11	531	4	33	0.733333333333333	0.25	0.0639032815198618	0.858432455395072	gbm.id2.cv3.top5
17	12	532	3	32	0.8	0.272727272727273	0.0604490500863558	0.859600679694137	gbm.id3.cv3.top5
17	9	533	2	35	0.818181818181818	0.204545454545455	0.0639032815198618	0.864825828377229	gbm.id4.cv3.top5
18	11	532	4	32	0.733333333333333	0.255813953488372	0.0621761658031088	0.842719541825755	gbm.id1.cv3
18	11	532	4	32	0.733333333333333	0.255813953488372	0.0621761658031088	0.860400034710169	gbm.id2.cv3
18	13	530	6	30	0.684210526315789	0.302325581395349	0.0621761658031088	0.855236896910793	gbm.id3.cv3
18	10	532	4	33	0.714285714285714	0.232558139534884	0.0639032815198618	0.844173030197848	gbm.id4.cv3
18	10	531	5	33	0.666666666666667	0.232558139534884	0.0656303972366149	0.842437521693857	gbm.id1.cv3.top5
18	10	532	4	33	0.714285714285714	0.232558139534884	0.0639032815198618	0.860725442554669	gbm.id2.cv3.top5
18	14	530	6	29	0.7	0.325581395348837	0.0604490500863558	0.847709128774732	gbm.id3.cv3.top5
18	11	531	5	32	0.6875	0.255813953488372	0.0639032815198618	0.856820548420686	gbm.id4.cv3.top5
19	13	529	5	32	0.722222222222222	0.288888888888889	0.0639032815198618	0.867186849771119	gbm.id1.cv3
19	10	528	6	35	0.625	0.222222222222222	0.0708117443868739	0.862734082397003	gbm.id2.cv3
19	13	528	6	32	0.684210526315789	0.288888888888889	0.0656303972366149	0.862213899292552	gbm.id3.cv3
19	8	528	6	37	0.571428571428571	0.177777777777778	0.07426597582038	0.868726591760298	gbm.id4.cv3
19	13	527	7	32	0.65	0.288888888888889	0.0673575129533679	0.870516021639617	gbm.id1.cv3.top5
19	13	528	6	32	0.684210526315789	0.288888888888889	0.0656303972366149	0.869496462754888	gbm.id2.cv3.top5
19	11	527	7	34	0.611111111111111	0.244444444444444	0.0708117443868739	0.858114856429462	gbm.id3.cv3.top5
19	9	528	6	36	0.6	0.2	0.072538860103627	0.86803995006242	gbm.id4.cv3.top5
20	11	523	8	37	0.578947368421053	0.229166666666667	0.0777202072538861	0.827467827997489	gbm.id1.cv3
20	12	523	8	36	0.6	0.25	0.075993091537133	0.817933929692404	gbm.id2.cv3
20	12	523	8	36	0.6	0.25	0.075993091537133	0.815226773383553	gbm.id3.cv3
20	10	523	8	38	0.555555555555556	0.208333333333333	0.0794473229706391	0.815128688010043	gbm.id4.cv3
20	11	523	8	37	0.578947368421053	0.229166666666667	0.0777202072538861	0.824662586315129	gbm.id1.cv3.top5
20	13	521	10	35	0.565217391304348	0.270833333333333	0.0777202072538861	0.825761142498431	gbm.id2.cv3.top5
20	13	521	10	35	0.565217391304348	0.270833333333333	0.0777202072538861	0.820739171374764	gbm.id3.cv3.top5
20	8	526	5	40	0.615384615384615	0.166666666666667	0.0777202072538861	0.832038606403013	gbm.id4.cv3.top5
21	12	519	10	38	0.545454545454545	0.24	0.082901554404145	0.806238185255198	gbm.id1.cv3
21	13	518	11	37	0.541666666666667	0.26	0.082901554404145	0.803648393194708	gbm.id2.cv3
21	12	520	9	38	0.571428571428571	0.24	0.081174438687392	0.787693761814744	gbm.id3.cv3
21	10	520	9	40	0.526315789473684	0.2	0.0846286701208981	0.789867674858221	gbm.id4.cv3
21	12	518	11	38	0.521739130434783	0.24	0.0846286701208981	0.803497164461248	gbm.id1.cv3.top5
21	13	518	11	37	0.541666666666667	0.26	0.082901554404145	0.808071833648393	gbm.id2.cv3.top5
21	14	518	11	36	0.56	0.28	0.081174438687392	0.803156899810964	gbm.id3.cv3.top5
21	12	520	9	38	0.571428571428571	0.24	0.081174438687392	0.812930056710775	gbm.id4.cv3.top5
22	9	533	7	30	0.5625	0.230769230769231	0.0639032815198618	0.817141500474834	gbm.id1.cv3
22	13	534	6	26	0.684210526315789	0.333333333333333	0.0552677029360967	0.841809116809117	gbm.id2.cv3
22	12	533	7	27	0.631578947368421	0.307692307692308	0.0587219343696027	0.849264007597341	gbm.id3.cv3
22	10	536	4	29	0.714285714285714	0.256410256410256	0.0569948186528497	0.838603988603988	gbm.id4.cv3
22	10	534	6	29	0.625	0.256410256410256	0.0604490500863558	0.844919278252612	gbm.id1.cv3.top5
22	11	533	7	28	0.611111111111111	0.282051282051282	0.0604490500863558	0.835161443494777	gbm.id2.cv3.top5
22	8	534	6	31	0.571428571428571	0.205128205128205	0.0639032815198618	0.85042735042735	gbm.id3.cv3.top5
22	8	536	4	31	0.666666666666667	0.205128205128205	0.0604490500863558	0.838010446343779	gbm.id4.cv3.top5
23	13	527	3	36	0.8125	0.26530612244898	0.0673575129533679	0.848324990373508	gbm.id1.cv3
23	15	524	6	34	0.714285714285714	0.306122448979592	0.0690846286701209	0.863496341932999	gbm.id2.cv3
23	14	529	1	35	0.933333333333333	0.285714285714286	0.0621761658031088	0.853118983442433	gbm.id3.cv3
23	13	529	1	36	0.928571428571429	0.26530612244898	0.0639032815198618	0.85248363496342	gbm.id4.cv3
23	16	525	5	33	0.761904761904762	0.326530612244898	0.0656303972366149	0.851386214863304	gbm.id1.cv3.top5
23	14	525	5	35	0.736842105263158	0.285714285714286	0.0690846286701209	0.864555256064691	gbm.id2.cv3.top5
23	11	528	2	38	0.846153846153846	0.224489795918367	0.0690846286701209	0.851829033500193	gbm.id3.cv3.top5
23	14	526	4	35	0.777777777777778	0.285714285714286	0.0673575129533679	0.854081632653061	gbm.id4.cv3.top5
24	9	534	4	32	0.692307692307692	0.219512195121951	0.0621761658031088	0.849510381720918	gbm.id1.cv3
24	12	532	6	29	0.666666666666667	0.292682926829268	0.0604490500863558	0.857716021398133	gbm.id2.cv3
24	6	531	7	35	0.461538461538462	0.146341463414634	0.072538860103627	0.863156224499048	gbm.id3.cv3
24	8	531	7	33	0.533333333333333	0.195121951219512	0.0690846286701209	0.855494605131926	gbm.id4.cv3
24	10	530	8	31	0.555555555555556	0.24390243902439	0.0673575129533679	0.850439749750658	gbm.id1.cv3.top5
24	7	534	4	34	0.636363636363636	0.170731707317073	0.0656303972366149	0.856446640674586	gbm.id2.cv3.top5
24	6	532	6	35	0.5	0.146341463414634	0.0708117443868739	0.865037628071448	gbm.id3.cv3.top5
24	6	534	4	35	0.6	0.146341463414634	0.0673575129533679	0.868551092574123	gbm.id4.cv3.top5
25	9	530	9	31	0.5	0.225	0.0690846286701209	0.822170686456401	gbm.id1.cv3
25	9	529	10	31	0.473684210526316	0.225	0.0708117443868739	0.812384044526902	gbm.id2.cv3
25	9	530	9	31	0.5	0.225	0.0690846286701209	0.80841836734694	gbm.id3.cv3
25	9	530	9	31	0.5	0.225	0.0690846286701209	0.81252319109462	gbm.id4.cv3
25	9	530	9	31	0.5	0.225	0.0690846286701209	0.810830241187385	gbm.id1.cv3.top5
25	9	529	10	31	0.473684210526316	0.225	0.0708117443868739	0.807421150278293	gbm.id2.cv3.top5
