trial	TP	TN	FP	FN	prec	sens	errorRate	AUC	algo
10	35	420	14	69	0.714285714285714	0.336538461538462	0.154275092936803	0.652140198511166	random.forest.bag
10	17	425	9	87	0.653846153846154	0.163461538461538	0.178438661710037	0.770493619283941	gam
10	12	430	4	92	0.75	0.115384615384615	0.178438661710037	0.787309464728817	glm.boost
10	25	425	9	79	0.735294117647059	0.240384615384615	0.163568773234201	0.825150655795816	gam.boost
10	7	430	4	97	0.636363636363636	0.0673076923076923	0.187732342007435	0.819357054236086	gbm.boost.depth2
10	14	430	4	90	0.777777777777778	0.134615384615385	0.174721189591078	0.828252392768521	gbm.boost.depth4
10	36	416	18	68	0.666666666666667	0.346153846153846	0.159851301115242	0.833503190358026	gbm.id1.cv3
10	34	418	16	70	0.68	0.326923076923077	0.159851301115242	0.829891882311235	gbm.id2.cv3
10	32	418	16	72	0.666666666666667	0.307692307692308	0.163568773234201	0.827964374335342	gbm.id3.cv3
10	32	420	14	72	0.695652173913043	0.307692307692308	0.159851301115242	0.824618929457639	gbm.id4.cv3
10	40	401	33	64	0.547945205479452	0.384615384615385	0.180297397769517	0.770825948245303	C5.0.boost
10	14	427	7	90	0.666666666666667	0.134615384615385	0.180297397769517	0.784252038284293	flex.disc.anyl
11	35	405	42	56	0.454545454545455	0.384615384615385	0.182156133828996	0.753398726553088	lda.stats
11	36	395	52	55	0.409090909090909	0.395604395604396	0.198884758364312	0.677471298276668	qda.stats
11	48	384	63	43	0.432432432432432	0.527472527472527	0.197026022304833	0.751530348845785	ridge.weight.stats
11	10	442	5	81	0.666666666666667	0.10989010989011	0.159851301115242	0.768862010472748	ridge.stats
11	33	417	30	58	0.523809523809524	0.362637362637363	0.163568773234201	0.798043120190768	lasso.weight.stats
11	3	447	0	88	1	0.032967032967033	0.163568773234201	0.80817169407773	lasso.stats
11	36	431	16	55	0.692307692307692	0.395604395604396	0.131970260223048	0.679905106079603	random.forest
11	34	428	19	57	0.641509433962264	0.373626373626374	0.141263940520446	0.665560390392605	random.forest.bag
11	20	433	14	71	0.588235294117647	0.21978021978022	0.157992565055762	0.747400250755955	gam
11	16	440	7	75	0.695652173913043	0.175824175824176	0.152416356877323	0.781743983086263	glm.boost
11	26	435	12	65	0.684210526315789	0.285714285714286	0.143122676579926	0.81190844949234	gam.boost
11	12	440	7	79	0.631578947368421	0.131868131868132	0.159851301115242	0.817243159525039	gbm.boost.depth2
11	17	438	9	74	0.653846153846154	0.186813186813187	0.154275092936803	0.820660324016028	gbm.boost.depth4
11	37	426	21	54	0.637931034482759	0.406593406593407	0.139405204460966	0.822700789143741	gbm.id1.cv3
11	37	425	22	54	0.627118644067797	0.406593406593407	0.141263940520446	0.827470069080806	gbm.id2.cv3
11	34	430	17	57	0.666666666666667	0.373626373626374	0.137546468401487	0.822872876564152	gbm.id3.cv3
11	35	427	20	56	0.636363636363636	0.384615384615385	0.141263940520446	0.826585048061559	gbm.id4.cv3
11	41	408	39	50	0.5125	0.450549450549451	0.16542750929368	0.789057698453672	C5.0.boost
11	19	436	11	72	0.633333333333333	0.208791208791209	0.154275092936803	0.753398726553088	flex.disc.anyl
12	43	408	37	50	0.5375	0.462365591397849	0.161710037174721	0.805871692642258	lda.stats
12	34	408	37	59	0.47887323943662	0.365591397849462	0.178438661710037	0.674713060287545	qda.stats
12	57	379	66	36	0.463414634146341	0.612903225806452	0.189591078066915	0.797994442430831	ridge.weight.stats
12	11	439	6	82	0.647058823529412	0.118279569892473	0.163568773234201	0.814546333212514	ridge.stats
12	47	411	34	46	0.580246913580247	0.505376344086022	0.148698884758364	0.84661109097499	lasso.weight.stats
12	10	441	4	83	0.714285714285714	0.10752688172043	0.161710037174721	0.865096049293221	lasso.stats
12	40	430	15	53	0.727272727272727	0.43010752688172	0.12639405204461	0.698199830856591	random.forest
12	45	423	22	48	0.671641791044776	0.483870967741935	0.130111524163569	0.717216382747372	random.forest.bag
12	21	433	12	72	0.636363636363636	0.225806451612903	0.156133828996282	0.793016793524226	gam
12	20	439	6	73	0.769230769230769	0.21505376344086	0.146840148698885	0.814739639966168	glm.boost
12	31	435	10	62	0.75609756097561	0.333333333333333	0.133828996282528	0.852072006765735	gam.boost
12	5	444	1	88	0.833333333333333	0.0537634408602151	0.16542750929368	0.854234626072247	gbm.boost.depth2
12	10	442	3	83	0.769230769230769	0.10752688172043	0.159851301115242	0.851757883291046	gbm.boost.depth4
12	48	425	20	45	0.705882352941177	0.516129032258065	0.120817843866171	0.849873142442911	gbm.id1.cv3
12	47	427	18	46	0.723076923076923	0.505376344086022	0.118959107806691	0.851419596472149	gbm.id2.cv3
